id,file,line_span,language,exact_comment_text,required_change_type
956,"apps/api/src/modules/marketplace/marketplace.controller.ts",328,ts,"// Collections and bundles",remove_dead_code
957,"apps/api/src/modules/marketplace/marketplace.controller.ts",331,ts,"// Implementation would return curated collections",remove_dead_code
958,"apps/api/src/modules/marketplace/marketplace.controller.ts",354,ts,"// Implementation would return bundle deals",remove_dead_code
959,"apps/api/src/modules/marketplace/marketplace.controller.ts",369,ts,"// License management",remove_dead_code
960,"apps/api/src/modules/marketplace/marketplace.controller.ts",373,ts,"// Implementation would return user's active licenses",remove_dead_code
961,"apps/api/src/modules/marketplace/marketplace.controller.ts",384,ts,"// Implementation would renew an expiring license",remove_dead_code
962,"apps/api/src/modules/marketplace/marketplace.controller.ts",388,ts,"// Promotional features",remove_dead_code
963,"apps/api/src/modules/marketplace/marketplace.controller.ts",404,ts,"// Implementation would apply and validate coupon code",remove_dead_code
964,"apps/api/src/modules/marketplace/marketplace.service.ts",54,ts,"// Platform fee (20% to platform, 80% to seller)",remove_dead_code
965,"apps/api/src/modules/marketplace/marketplace.service.ts",62,ts,"// Verify ownership of the item",remove_dead_code
966,"apps/api/src/modules/marketplace/marketplace.service.ts",65,ts,"// Perform quality check",remove_dead_code
967,"apps/api/src/modules/marketplace/marketplace.service.ts",73,ts,"// Create the listing",remove_dead_code
968,"apps/api/src/modules/marketplace/marketplace.service.ts",74,ts,"// ISSUE: Model 'marketplaceListing' does not exist in Prisma schema",bugfix
969,"apps/api/src/modules/marketplace/marketplace.service.ts",75,ts,"// FIX: Create MarketplaceListing model with all required marketplace fields",bugfix
970,"apps/api/src/modules/marketplace/marketplace.service.ts",99,ts,"// Submit for review if seller doesn't have auto-approval",remove_dead_code
971,"apps/api/src/modules/marketplace/marketplace.service.ts",100,ts,"// ISSUE: Property 'marketplaceAutoApproval' does not exist on User model",bugfix
972,"apps/api/src/modules/marketplace/marketplace.service.ts",101,ts,"// FIX: Add marketplaceAutoApproval field to User model or use UserProfile",bugfix
973,"apps/api/src/modules/marketplace/marketplace.service.ts",139,ts,"// Check if user already owns this item",remove_dead_code
974,"apps/api/src/modules/marketplace/marketplace.service.ts",153,ts,"// Calculate final price with any applicable discounts",remove_dead_code
975,"apps/api/src/modules/marketplace/marketplace.service.ts",156,ts,"// Process payment",remove_dead_code
976,"apps/api/src/modules/marketplace/marketplace.service.ts",171,ts,"// Create purchase record",remove_dead_code
977,"apps/api/src/modules/marketplace/marketplace.service.ts",172,ts,"// ISSUE: Model 'marketplacePurchase' does not exist in Prisma schema",bugfix
978,"apps/api/src/modules/marketplace/marketplace.service.ts",173,ts,"// FIX: Create MarketplacePurchase model for tracking sales",bugfix
979,"apps/api/src/modules/marketplace/marketplace.service.ts",194,ts,"// Update listing statistics",remove_dead_code
980,"apps/api/src/modules/marketplace/marketplace.service.ts",204,ts,"// Distribute revenue",remove_dead_code
981,"apps/api/src/modules/marketplace/marketplace.service.ts",207,ts,"// Grant access to the purchased item",remove_dead_code
982,"apps/api/src/modules/marketplace/marketplace.service.ts",210,ts,"// Send notifications",remove_dead_code
983,"apps/api/src/modules/marketplace/marketplace.service.ts",213,ts,"// Update marketplace analytics",remove_dead_code
984,"apps/api/src/modules/marketplace/marketplace.service.ts",238,ts,"// Apply search filters",remove_dead_code
985,"apps/api/src/modules/marketplace/marketplace.service.ts",269,ts,"// Build order by clause",remove_dead_code
986,"apps/api/src/modules/marketplace/marketplace.service.ts",287,ts,"// Execute search",remove_dead_code
987,"apps/api/src/modules/marketplace/marketplace.service.ts",306,ts,"// Apply personalization if user ID provided",remove_dead_code
988,"apps/api/src/modules/marketplace/marketplace.service.ts",354,ts,"// Check if user has purchased this item",remove_dead_code
989,"apps/api/src/modules/marketplace/marketplace.service.ts",366,ts,"// Increment view count",remove_dead_code
990,"apps/api/src/modules/marketplace/marketplace.service.ts",372,ts,"// Get similar listings",remove_dead_code
991,"apps/api/src/modules/marketplace/marketplace.service.ts",423,ts,"// Verify purchase",remove_dead_code
992,"apps/api/src/modules/marketplace/marketplace.service.ts",436,ts,"// Check if review already exists",remove_dead_code
993,"apps/api/src/modules/marketplace/marketplace.service.ts",445,ts,"// Create review",remove_dead_code
994,"apps/api/src/modules/marketplace/marketplace.service.ts",446,ts,"// ISSUE: Model 'marketplaceReview' does not exist in Prisma schema",bugfix
995,"apps/api/src/modules/marketplace/marketplace.service.ts",447,ts,"// FIX: Create MarketplaceReview model for listing reviews",bugfix
996,"apps/api/src/modules/marketplace/marketplace.service.ts",458,ts,"// Update listing rating",remove_dead_code
997,"apps/api/src/modules/marketplace/marketplace.service.ts",480,ts,"// Auto-suspend if multiple reports",remove_dead_code
998,"apps/api/src/modules/marketplace/marketplace.service.ts",551,ts,"// Create withdrawal request",remove_dead_code
999,"apps/api/src/modules/marketplace/marketplace.service.ts",563,ts,"// Update user balance",remove_dead_code
1000,"apps/api/src/modules/marketplace/marketplace.service.ts",572,ts,"// Process withdrawal (in production, integrate with payment processor)",remove_dead_code
1001,"apps/api/src/modules/marketplace/marketplace.service.ts",578,ts,"// Private helper methods",remove_dead_code
1002,"apps/api/src/modules/marketplace/marketplace.service.ts",614,ts,"// Get item content based on type",remove_dead_code
1003,"apps/api/src/modules/marketplace/marketplace.service.ts",636,ts,"// Check content length",remove_dead_code
1004,"apps/api/src/modules/marketplace/marketplace.service.ts",642,ts,"// Check for meaningful title/description",remove_dead_code
1005,"apps/api/src/modules/marketplace/marketplace.service.ts",653,ts,"// Check for appropriate tags",remove_dead_code
1006,"apps/api/src/modules/marketplace/marketplace.service.ts",659,ts,"// Check for plagiarism (simplified)",remove_dead_code
1007,"apps/api/src/modules/marketplace/marketplace.service.ts",675,ts,"// Simplified similarity check - in production, use proper plagiarism detection",remove_dead_code
1008,"apps/api/src/modules/marketplace/marketplace.service.ts",717,ts,"// In production, integrate with Stripe, PayPal, or other payment processor",remove_dead_code
1009,"apps/api/src/modules/marketplace/marketplace.service.ts",720,ts,"// Simulate payment processing",remove_dead_code
1010,"apps/api/src/modules/marketplace/marketplace.service.ts",741,ts,"// Credit seller account",remove_dead_code
1011,"apps/api/src/modules/marketplace/marketplace.service.ts",750,ts,"// Record revenue transaction",remove_dead_code
1012,"apps/api/src/modules/marketplace/marketplace.service.ts",766,ts,"// Create access record",remove_dead_code
1013,"apps/api/src/modules/marketplace/marketplace.service.ts",780,ts,"// Personal licenses don't expire, commercial expire in 2 years, enterprise in 5 years",remove_dead_code
1014,"apps/api/src/modules/marketplace/marketplace.service.ts",791,ts,"// Send email to buyer",remove_dead_code
1015,"apps/api/src/modules/marketplace/marketplace.service.ts",792,ts,"// Send email to seller",remove_dead_code
1016,"apps/api/src/modules/marketplace/marketplace.service.ts",793,ts,"// Create in-app notifications",remove_dead_code
1017,"apps/api/src/modules/marketplace/marketplace.service.ts",798,ts,"// Update marketplace-wide analytics",remove_dead_code
1018,"apps/api/src/modules/marketplace/marketplace.service.ts",814,ts,"// Simple personalization based on user's past purchases and interests",remove_dead_code
1019,"apps/api/src/modules/marketplace/marketplace.service.ts",878,ts,"// Return full content based on item type",remove_dead_code
1020,"apps/api/src/modules/marketplace/marketplace.service.ts",918,ts,"// Add listing to review queue",remove_dead_code
1021,"apps/api/src/modules/marketplace/marketplace.service.ts",940,ts,"// In production, integrate with payment processor for payouts",remove_dead_code
1022,"apps/api/src/modules/notifications/notifications.service.ts",71,ts,"// Initialize web push",remove_dead_code
1023,"apps/api/src/modules/notifications/notifications.service.ts",73,ts,"// Process notification queues every minute",remove_dead_code
1024,"apps/api/src/modules/notifications/notifications.service.ts",83,ts,"// Process digest queue daily at 9 AM",remove_dead_code
1025,"apps/api/src/modules/notifications/notifications.service.ts",111,ts,"// Get user's notification preferences",remove_dead_code
1026,"apps/api/src/modules/notifications/notifications.service.ts",114,ts,"// Create notification in database",remove_dead_code
1027,"apps/api/src/modules/notifications/notifications.service.ts",131,ts,"// Send in-app notification if enabled",remove_dead_code
1028,"apps/api/src/modules/notifications/notifications.service.ts",136,ts,"// Queue email notification if enabled",remove_dead_code
1029,"apps/api/src/modules/notifications/notifications.service.ts",141,ts,"// Queue push notification if enabled",remove_dead_code
1030,"apps/api/src/modules/notifications/notifications.service.ts",146,ts,"// Track analytics",remove_dead_code
1031,"apps/api/src/modules/notifications/notifications.service.ts",171,ts,"// Process each notification for delivery",remove_dead_code
1032,"apps/api/src/modules/notifications/notifications.service.ts",178,ts,"// Send in-app notification",remove_dead_code
1033,"apps/api/src/modules/notifications/notifications.service.ts",183,ts,"// Queue other delivery methods",remove_dead_code
1034,"apps/api/src/modules/notifications/notifications.service.ts",247,ts,"// Emit real-time update",remove_dead_code
1035,"apps/api/src/modules/notifications/notifications.service.ts",250,ts,"// Track analytics",remove_dead_code
1036,"apps/api/src/modules/notifications/notifications.service.ts",265,ts,"// Emit real-time update",remove_dead_code
1037,"apps/api/src/modules/notifications/notifications.service.ts",270,ts,"// Track analytics",remove_dead_code
1038,"apps/api/src/modules/notifications/notifications.service.ts",292,ts,"// Emit real-time update",remove_dead_code
1039,"apps/api/src/modules/notifications/notifications.service.ts",302,ts,"// ISSUE: Model 'userPreferences' referenced but may have different field names",bugfix
1040,"apps/api/src/modules/notifications/notifications.service.ts",303,ts,"// FIX: Verify UserPreferences model has emailNotifications, pushNotifications fields",bugfix
1041,"apps/api/src/modules/notifications/notifications.service.ts",329,ts,"// ISSUE: Model 'userPreferences' may not have all notification-specific fields",bugfix
1042,"apps/api/src/modules/notifications/notifications.service.ts",330,ts,"// FIX: Ensure UserPreferences model includes notification settings fields",bugfix
1043,"apps/api/src/modules/notifications/notifications.service.ts",336,ts,"// Return default preferences",remove_dead_code
1044,"apps/api/src/modules/notifications/notifications.service.ts",385,ts,"// Calculate average time to read",remove_dead_code
1045,"apps/api/src/modules/notifications/notifications.service.ts",393,ts,"// Group by type and priority",remove_dead_code
1046,"apps/api/src/modules/notifications/notifications.service.ts",414,ts,"// Event listeners for automatic notifications",remove_dead_code
1047,"apps/api/src/modules/notifications/notifications.service.ts",421,ts,"// ISSUE: getFollowers method references 'follow' model that doesn't exist",bugfix
1048,"apps/api/src/modules/notifications/notifications.service.ts",422,ts,"// FIX: Create Follow model or update method to use existing relationships",bugfix
1049,"apps/api/src/modules/notifications/notifications.service.ts",423,ts,"// Notify followers",remove_dead_code
1050,"apps/api/src/modules/notifications/notifications.service.ts",466,ts,"// Notify all users who are interested in challenges",remove_dead_code
1051,"apps/api/src/modules/notifications/notifications.service.ts",543,ts,"// Private helper methods",remove_dead_code
1052,"apps/api/src/modules/notifications/notifications.service.ts",546,ts,"// Send real-time notification via WebSocket",remove_dead_code
1053,"apps/api/src/modules/notifications/notifications.service.ts",563,ts,"// Add to email queue for batch processing",remove_dead_code
1054,"apps/api/src/modules/notifications/notifications.service.ts",581,ts,"// Add to push queue for processing",remove_dead_code
1055,"apps/api/src/modules/notifications/notifications.service.ts",596,ts,"// Remove processed batch",remove_dead_code
1056,"apps/api/src/modules/notifications/notifications.service.ts",604,ts,"// Retry later (move delivery time forward)",remove_dead_code
1057,"apps/api/src/modules/notifications/notifications.service.ts",617,ts,"// Process push notifications",remove_dead_code
1058,"apps/api/src/modules/notifications/notifications.service.ts",618,ts,"// Implementation would integrate with push notification service",remove_dead_code
1059,"apps/api/src/modules/notifications/notifications.service.ts",621,ts,"// Track analytics for sent push notifications",remove_dead_code
1060,"apps/api/src/modules/notifications/notifications.service.ts",632,ts,"// Re-queue failed notifications",remove_dead_code
1061,"apps/api/src/modules/notifications/notifications.service.ts",651,ts,"// Group notifications by type for better email structure",remove_dead_code
1062,"apps/api/src/modules/notifications/notifications.service.ts",662,ts,"// Send email (would integrate with email service)",remove_dead_code
1063,"apps/api/src/modules/notifications/notifications.service.ts",665,ts,"// Track analytics",remove_dead_code
1064,"apps/api/src/modules/notifications/notifications.service.ts",677,ts,"// Send digest email",remove_dead_code
1065,"apps/api/src/modules/notifications/notifications.service.ts",680,ts,"// Track analytics",remove_dead_code
1066,"apps/api/src/modules/notifications/notifications.service.ts",796,ts,"// ISSUE: Model 'follow' does not exist in Prisma schema",bugfix
1067,"apps/api/src/modules/notifications/notifications.service.ts",797,ts,"// FIX: Create Follow model for user following relationships",bugfix
1068,"apps/api/src/modules/notifications/notifications.service.ts",837,ts,"// ISSUE: Model 'pushSubscription' does not exist in Prisma schema",bugfix
1069,"apps/api/src/modules/notifications/notifications.service.ts",838,ts,"// FIX: Create PushSubscription model for web push notifications",bugfix
1070,"apps/api/src/modules/notifications/notifications.service.ts",879,ts,"// ISSUE: Model 'pushSubscription' does not exist in Prisma schema",bugfix
1071,"apps/api/src/modules/notifications/notifications.service.ts",880,ts,"// FIX: Create PushSubscription model for managing web push subscriptions",bugfix
1072,"apps/api/src/modules/notifications/notifications.service.ts",881,ts,"// Subscription expired, remove it",remove_dead_code
1073,"apps/api/src/modules/notifications/notifications.service.ts",885,ts,"// Ignore deletion errors",remove_dead_code
1074,"apps/api/src/modules/notifications/notifications.service.ts",894,ts,"// Ignore deletion errors",remove_dead_code
1075,"apps/api/src/modules/notifications/notifications.service.ts",904,ts,"// Track push notification analytics",remove_dead_code
1076,"apps/api/src/modules/notifications/notifications.service.ts",925,ts,"// ISSUE: Model 'pushSubscription' does not exist in Prisma schema",bugfix
1077,"apps/api/src/modules/notifications/notifications.service.ts",926,ts,"// FIX: Create PushSubscription model with endpoint and auth fields",bugfix
1078,"apps/api/src/modules/notifications/notifications.service.ts",927,ts,"// Check if subscription already exists",remove_dead_code
1079,"apps/api/src/modules/notifications/notifications.service.ts",936,ts,"// Update existing subscription",remove_dead_code
1080,"apps/api/src/modules/notifications/notifications.service.ts",947,ts,"// ISSUE: Model 'pushSubscription' does not exist in Prisma schema",bugfix
1081,"apps/api/src/modules/notifications/notifications.service.ts",948,ts,"// FIX: Create PushSubscription model with all necessary web push fields",bugfix
1082,"apps/api/src/modules/notifications/notifications.service.ts",949,ts,"// Create new subscription",remove_dead_code
1083,"apps/api/src/modules/notifications/notifications.service.ts",963,ts,"// Track subscription analytics",remove_dead_code
1084,"apps/api/src/modules/notifications/notifications.service.ts",986,ts,"// Track unsubscription analytics",remove_dead_code
1085,"apps/api/src/modules/notifications/notifications.service.ts",999,ts,"// ISSUE: Model 'pushSubscription' does not exist in Prisma schema",bugfix
1086,"apps/api/src/modules/notifications/notifications.service.ts",1000,ts,"// FIX: Create PushSubscription model for web push subscription management",bugfix
1087,"apps/api/src/modules/prompt-builder/prompt-builder.controller.ts",82,ts,"// Implementation would go here",remove_dead_code
1088,"apps/api/src/modules/prompt-builder/prompt-builder.controller.ts",151,ts,"// This endpoint allows non-authenticated access to public blueprints",remove_dead_code
1089,"apps/api/src/modules/prompt-builder/prompt-builder.controller.ts",166,ts,"// Implementation for exporting blueprints in various formats",remove_dead_code
1090,"apps/api/src/modules/prompt-builder/prompt-builder.controller.ts",172,ts,"// Implementation for importing blueprints from various sources",remove_dead_code
1091,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",198,ts,"// Validate blocks",remove_dead_code
1092,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",201,ts,"// Generate optimized prompt",remove_dead_code
1093,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",204,ts,"// Calculate complexity score",remove_dead_code
1094,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",207,ts,"// Create blueprint in database",remove_dead_code
1095,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",246,ts,"// Verify ownership",remove_dead_code
1096,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",284,ts,"// Sort blocks by position",remove_dead_code
1097,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",296,ts,"// Replace variables with user-provided values",remove_dead_code
1098,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",308,ts,"// Add block separator and content",remove_dead_code
1099,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",316,ts,"// Validate all required variables are filled",remove_dead_code
1100,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",330,ts,"// Validate block type",remove_dead_code
1101,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",335,ts,"// Ensure unique positions",remove_dead_code
1102,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",342,ts,"// Validate required variables",remove_dead_code
1103,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",367,ts,"// Base complexity per block",remove_dead_code
1104,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",370,ts,"// Variable complexity",remove_dead_code
1105,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",374,ts,"// Type-specific complexity",remove_dead_code
1106,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",463,ts,"// Remove excessive whitespace",remove_dead_code
1107,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",466,ts,"// Remove trailing spaces",remove_dead_code
1108,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",469,ts,"// Ensure proper spacing around sections",remove_dead_code
1109,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",542,ts,"// Create fork",remove_dead_code
1110,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",568,ts,"// Increment fork count on original",remove_dead_code
1111,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",679,ts,"// Check for proper order",remove_dead_code
1112,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",685,ts,"// Check for variable completeness",remove_dead_code
1113,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",691,ts,"// Check for balance",remove_dead_code
1114,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",721,ts,"// Essential blocks",remove_dead_code
1115,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",726,ts,"// Quality blocks",remove_dead_code
1116,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",750,ts,"// Simple complexity score",remove_dead_code
1117,"apps/api/src/modules/prompt-builder/prompt-builder.service.ts",759,ts,"// Simplified Flesch reading ease",remove_dead_code
1118,"apps/api/src/modules/prompts/prompt-analysis.service.ts",17,ts,"// Analyze prompt quality and provide feedback",remove_dead_code
1119,"apps/api/src/modules/prompts/prompt-analysis.service.ts",31,ts,"// Length check",remove_dead_code
1120,"apps/api/src/modules/prompts/prompt-analysis.service.ts",34,ts,"// Clarity check",remove_dead_code
1121,"apps/api/src/modules/prompts/prompt-analysis.service.ts",38,ts,"// Specificity check",remove_dead_code
1122,"apps/api/src/modules/prompts/prompt-analysis.service.ts",41,ts,"// Context check",remove_dead_code
1123,"apps/api/src/modules/prompts/prompts.service.ts",51,ts,"// Analyze prompt for initial metrics",remove_dead_code
1124,"apps/api/src/modules/prompts/prompts.service.ts",103,ts,"// Index for search",remove_dead_code
1125,"apps/api/src/modules/prompts/prompts.service.ts",106,ts,"// Award points for first prompt",remove_dead_code
1126,"apps/api/src/modules/prompts/prompts.service.ts",121,ts,"// Emit prompt created event",remove_dead_code
1127,"apps/api/src/modules/prompts/prompts.service.ts",150,ts,"// Run improvement engine",remove_dead_code
1128,"apps/api/src/modules/prompts/prompts.service.ts",159,ts,"// Update prompt with improved version",remove_dead_code
1129,"apps/api/src/modules/prompts/prompts.service.ts",168,ts,"// Award points for improvement",remove_dead_code
1130,"apps/api/src/modules/prompts/prompts.service.ts",175,ts,"// Track improvement analytics",remove_dead_code
1131,"apps/api/src/modules/prompts/prompts.service.ts",182,ts,"// Emit improvement event",remove_dead_code
1132,"apps/api/src/modules/prompts/prompts.service.ts",219,ts,"// Replace variables in prompt",remove_dead_code
1133,"apps/api/src/modules/prompts/prompts.service.ts",230,ts,"// Execute with LLM",remove_dead_code
1134,"apps/api/src/modules/prompts/prompts.service.ts",240,ts,"// Update prompt with execution stats",remove_dead_code
1135,"apps/api/src/modules/prompts/prompts.service.ts",251,ts,"// Award points for execution",remove_dead_code
1136,"apps/api/src/modules/prompts/prompts.service.ts",259,ts,"// Track execution analytics",remove_dead_code
1137,"apps/api/src/modules/prompts/prompts.service.ts",268,ts,"// Emit execution event",remove_dead_code
1138,"apps/api/src/modules/prompts/prompts.service.ts",296,ts,"// Track failed execution",remove_dead_code
1139,"apps/api/src/modules/prompts/prompts.service.ts",324,ts,"// Apply modifications to the original prompt",remove_dead_code
1140,"apps/api/src/modules/prompts/prompts.service.ts",381,ts,"// Award points to forker and original author",remove_dead_code
1141,"apps/api/src/modules/prompts/prompts.service.ts",394,ts,"// Index forked prompt",remove_dead_code
1142,"apps/api/src/modules/prompts/prompts.service.ts",397,ts,"// Create notification for original author",remove_dead_code
1143,"apps/api/src/modules/prompts/prompts.service.ts",411,ts,"// Emit fork event",remove_dead_code
1144,"apps/api/src/modules/prompts/prompts.service.ts",439,ts,"// Create new version",remove_dead_code
1145,"apps/api/src/modules/prompts/prompts.service.ts",529,ts,"// Check access permissions",remove_dead_code
1146,"apps/api/src/modules/prompts/prompts.service.ts",534,ts,"// Increment view count (async)",remove_dead_code
1147,"apps/api/src/modules/prompts/prompts.service.ts",562,ts,"// Build search filters",remove_dead_code
1148,"apps/api/src/modules/prompts/prompts.service.ts",565,ts,"// Access control",remove_dead_code
1149,"apps/api/src/modules/prompts/prompts.service.ts",570,ts,"// Text search",remove_dead_code
1150,"apps/api/src/modules/prompts/prompts.service.ts",580,ts,"// Filters",remove_dead_code
1151,"apps/api/src/modules/prompts/prompts.service.ts",590,ts,"// Build sort options",remove_dead_code
1152,"apps/api/src/modules/prompts/prompts.service.ts",621,ts,"// Get facets for filtering",remove_dead_code
1153,"apps/api/src/modules/prompts/prompts.service.ts",668,ts,"// Get user's interaction history",remove_dead_code
1154,"apps/api/src/modules/prompts/prompts.service.ts",671,ts,"// ISSUE: Model 'userSkills' does not exist in Prisma schema",bugfix
1155,"apps/api/src/modules/prompts/prompts.service.ts",672,ts,"// FIX: Create UserSkills model or use UserProfile model instead",bugfix
1156,"apps/api/src/modules/prompts/prompts.service.ts",673,ts,"// Get user's skill profile",remove_dead_code
1157,"apps/api/src/modules/prompts/prompts.service.ts",678,ts,"// Find similar users",remove_dead_code
1158,"apps/api/src/modules/prompts/prompts.service.ts",681,ts,"// Get recommended prompts based on collaborative filtering",remove_dead_code
1159,"apps/api/src/modules/prompts/prompts.service.ts",689,ts,"// Recommend prompts that match user's skill level",remove_dead_code
1160,"apps/api/src/modules/prompts/prompts.service.ts",734,ts,"// Check if prompt has forks or versions",remove_dead_code
1161,"apps/api/src/modules/prompts/prompts.service.ts",744,ts,"// Delete related data",remove_dead_code
1162,"apps/api/src/modules/prompts/prompts.service.ts",748,ts,"// Delete the prompt",remove_dead_code
1163,"apps/api/src/modules/prompts/prompts.service.ts",752,ts,"// Remove from search index",remove_dead_code
1164,"apps/api/src/modules/prompts/prompts.service.ts",758,ts,"// Private helper methods",remove_dead_code
1165,"apps/api/src/modules/prompts/prompts.service.ts",811,ts,"// Process tags",remove_dead_code
1166,"apps/api/src/modules/prompts/prompts.service.ts",869,ts,"// Calculate effectiveness based on engagement and performance metrics",remove_dead_code
1167,"apps/api/src/modules/prompts/prompts.service.ts",889,ts,"// Rough estimation: ~4 characters per token",remove_dead_code
1168,"apps/api/src/modules/prompts/prompts.service.ts",900,ts,"// Ignore errors for view count updates",remove_dead_code
1169,"apps/api/src/modules/prompts/prompts.service.ts",1006,ts,"// Get time series data for views, likes, etc.",remove_dead_code
1170,"apps/api/src/modules/prompts/prompts.service.ts",1014,ts,"// ISSUE: Property 'timestamp' does not exist on AnalyticsEvent model",bugfix
1171,"apps/api/src/modules/prompts/prompts.service.ts",1015,ts,"// FIX: Use 'createdAt' field instead of 'timestamp'",bugfix
1172,"apps/api/src/modules/prompts/prompts.service.ts",1021,ts,"// ISSUE: Property 'timestamp' does not exist on AnalyticsEvent model",bugfix
1173,"apps/api/src/modules/prompts/prompts.service.ts",1022,ts,"// FIX: Use 'createdAt' field instead of 'timestamp'",bugfix
1174,"apps/api/src/modules/prompts/prompts.service.ts",1072,ts,"// ISSUE: Property 'timestamp' does not exist on AnalyticsEvent model",bugfix
1175,"apps/api/src/modules/prompts/prompts.service.ts",1073,ts,"// FIX: Use 'createdAt' field instead of 'timestamp'",bugfix
1176,"apps/api/src/modules/prompts/prompts.service.ts",1081,ts,"// Simple collaborative filtering based on shared prompt interactions",remove_dead_code
1177,"apps/api/src/modules/prompts/prompts.service.ts",1106,ts,"// Base popularity score",remove_dead_code
1178,"apps/api/src/modules/prompts/prompts.service.ts",1111,ts,"// Category/tag matching with user history",remove_dead_code
1179,"apps/api/src/modules/search/search.service.ts",109,ts,"// ISSUE: Elasticsearch may not be configured or available in development",bugfix
1180,"apps/api/src/modules/search/search.service.ts",110,ts,"// FIX: Add try-catch wrapper and fallback to in-memory search",bugfix
1181,"apps/api/src/modules/search/search.service.ts",156,ts,"// ISSUE: Multiple 'as any' type assertions for Elasticsearch response",bugfix
1182,"apps/api/src/modules/search/search.service.ts",157,ts,"// FIX: Define proper Elasticsearch response interface",bugfix
1183,"apps/api/src/modules/search/search.service.ts",162,ts,"// Process search results",remove_dead_code
1184,"apps/api/src/modules/search/search.service.ts",165,ts,"// Generate facets from aggregations",remove_dead_code
1185,"apps/api/src/modules/search/search.service.ts",168,ts,"// Track search analytics",remove_dead_code
1186,"apps/api/src/modules/search/search.service.ts",185,ts,"// Fallback to empty results",remove_dead_code
1187,"apps/api/src/modules/search/search.service.ts",321,ts,"// Remove from inverted index",remove_dead_code
1188,"apps/api/src/modules/search/search.service.ts",333,ts,"// Remove from main index",remove_dead_code
1189,"apps/api/src/modules/search/search.service.ts",343,ts,"// Query suggestions based on indexed content",remove_dead_code
1190,"apps/api/src/modules/search/search.service.ts",348,ts,"// Find matching terms in inverted index",remove_dead_code
1191,"apps/api/src/modules/search/search.service.ts",363,ts,"// Tag suggestions",remove_dead_code
1192,"apps/api/src/modules/search/search.service.ts",381,ts,"// User suggestions",remove_dead_code
1193,"apps/api/src/modules/search/search.service.ts",403,ts,"// ISSUE: Property 'timestamp' does not exist on AnalyticsEvent model",bugfix
1194,"apps/api/src/modules/search/search.service.ts",404,ts,"// FIX: Use 'createdAt' field instead of 'timestamp'",bugfix
1195,"apps/api/src/modules/search/search.service.ts",418,ts,"// ISSUE: Type assertion 'as any' used for properties field",bugfix
1196,"apps/api/src/modules/search/search.service.ts",419,ts,"// FIX: Define proper interface for analyticsEvent.properties structure",bugfix
1197,"apps/api/src/modules/search/search.service.ts",431,ts,"// Clear existing index",remove_dead_code
1198,"apps/api/src/modules/search/search.service.ts",435,ts,"// Index all prompts",remove_dead_code
1199,"apps/api/src/modules/search/search.service.ts",445,ts,"// Index all templates",remove_dead_code
1200,"apps/api/src/modules/search/search.service.ts",455,ts,"// Index all public users",remove_dead_code
1201,"apps/api/src/modules/search/search.service.ts",469,ts,"// Index all challenges",remove_dead_code
1202,"apps/api/src/modules/search/search.service.ts",470,ts,"// ISSUE: Model 'challenge' does not exist in Prisma schema",bugfix
1203,"apps/api/src/modules/search/search.service.ts",471,ts,"// FIX: Create Challenge model or comment out until implemented",bugfix
1204,"apps/api/src/modules/search/search.service.ts",485,ts,"// Create Elasticsearch index with proper mappings",remove_dead_code
1205,"apps/api/src/modules/search/search.service.ts",527,ts,"// Initialize index with existing data",remove_dead_code
1206,"apps/api/src/modules/search/search.service.ts",538,ts,"// Access control filter",remove_dead_code
1207,"apps/api/src/modules/search/search.service.ts",552,ts,"// Type filter",remove_dead_code
1208,"apps/api/src/modules/search/search.service.ts",557,ts,"// Category filter",remove_dead_code
1209,"apps/api/src/modules/search/search.service.ts",562,ts,"// Tags filter",remove_dead_code
1210,"apps/api/src/modules/search/search.service.ts",567,ts,"// Author filter",remove_dead_code
1211,"apps/api/src/modules/search/search.service.ts",572,ts,"// Custom filters",remove_dead_code
